BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2018;260000682;930019484;SSR_A;;65;19;;487;18858;55;6336
SSR;2018;260000682;930019484;SSR_A50;1;;;0;;0;;0
SSR;2018;260000682;930019484;SSR_A51;1;26;8;;;8081;;3227
SSR;2018;260000682;930019484;SSR_A52;1;39;11;0;;10777;;3109
SSR;2018;260000682;930019484;SSR_E;;;1;;0;0;0;29
SSR;2018;260000682;930019484;SSR_E50;1;;;0;;0;;0
SSR;2018;260000682;930019484;SSR_E51;1;;1;0;;0;;29
SSR;2018;260000682;930019484;SSR_E52;1;;;0;;0;;0
SSR;2018;260000682;930019484;SSR_TOT;;65;20;0;487;18858;55;6365
SSR;2018;260006267;070000245;SSR_A;;67;10;;582;24776;66;5022
SSR;2018;260006267;070000245;SSR_A50;1;10;2;0;;4457;;1250
SSR;2018;260006267;070000245;SSR_A51;1;42;5;;;14443;;3387
SSR;2018;260006267;070000245;SSR_A52;1;15;3;0;;5876;;385
SSR;2018;260006267;070000245;SSR_TOT;;67;10;0;582;24776;66;5022
SSR;2018;260017454;260016761;SSR_A;;101;12;;1454;29697;6;2935
SSR;2018;260017454;260016761;SSR_A50;1;;;0;;0;;0
SSR;2018;260017454;260016761;SSR_A51;1;10;;;;4072;;0
SSR;2018;260017454;260016761;SSR_A52;1;10;;0;;3290;;0
SSR;2018;260017454;260016761;SSR_A53;1;54;8;0;;13644;;2165
SSR;2018;260017454;260016761;SSR_A54;1;27;4;0;;8691;;770
SSR;2018;260017454;260016761;SSR_E;;0;1;;0;0;0;18
SSR;2018;260017454;260016761;SSR_E50;1;;;0;;0;;0
SSR;2018;260017454;260016761;SSR_E53;1;0;;0;;0;;0
SSR;2018;260017454;260016761;SSR_E54;1;0;1;0;;0;;18
SSR;2018;260017454;260016761;SSR_E55;1;0;0;0;;0;;0
SSR;2018;260017454;260016761;SSR_TOT;;101;13;0;1454;29697;6;2953
SSR;2018;270000045;270000060;SSR_A;;21;;;269;6985;1;0
SSR;2018;270000045;270000060;SSR_A50;1;;;0;;0;;0
SSR;2018;270000045;270000060;SSR_A59;1;21;;0;;6985;;0
SSR;2018;270000045;270000060;SSR_TOT;;21;;0;269;6985;1;0
SSR;2018;270000342;920030269;SSR_A;;45;15;;346;22288;37;8594
SSR;2018;270000342;920030269;SSR_A51;1;30;8;;;14535;;5841
SSR;2018;270000342;920030269;SSR_A52;1;15;7;1;;7753;;2753
SSR;2018;270000342;920030269;SSR_TOT;;45;15;1;346;22288;37;8594
SSR;2018;270000367;270000086;SSR_A;;33;;;377;11321;22;0
SSR;2018;270000367;270000086;SSR_A50;1;13;;0;;1606;;0
SSR;2018;270000367;270000086;SSR_A59;1;20;;0;;9715;;0
SSR;2018;270000367;270000086;SSR_TOT;;33;;0;377;11321;22;0
SSR;2018;270000391;760024042;SSR_A;;42;;;386;14891;35;0
SSR;2018;270000391;760024042;SSR_A50;1;30;;0;;10484;;0
SSR;2018;270000391;760024042;SSR_A59;1;12;;0;;4407;;0
SSR;2018;270000391;760024042;SSR_TOT;;42;;0;386;14891;35;0
SSR;2018;270000417;760025734;SSR_A;;82;;;627;23528;65;0
SSR;2018;270000417;760025734;SSR_A50;1;82;;0;;23528;;0
SSR;2018;270000417;760025734;SSR_TOT;;82;;0;627;23528;65;0
SSR;2018;270000425;270000102;SSR_A;;38;;;462;10635;5;0
SSR;2018;270000425;270000102;SSR_A50;1;18;;0;;6242;;0
SSR;2018;270000425;270000102;SSR_A59;1;20;;0;;4393;;0
SSR;2018;270000425;270000102;SSR_TOT;;38;;0;462;10635;5;0
SSR;2018;270000433;920030269;SSR_A;;80;;;415;23404;83;0
SSR;2018;270000433;920030269;SSR_A50;1;80;;0;;23404;;0
SSR;2018;270000433;920030269;SSR_TOT;;80;;0;415;23404;83;0
SSR;2018;270000441;270000110;SSR_A;;30;;;398;8466;2;0
SSR;2018;270000441;270000110;SSR_A50;1;30;;1;;8466;;0
SSR;2018;270000441;270000110;SSR_A52;0;;;1;;0;;0
SSR;2018;270000441;270000110;SSR_A56;0;;;1;;0;;0
SSR;2018;270000441;270000110;SSR_A59;0;;;1;;0;;0
SSR;2018;270000441;270000110;SSR_E50;0;;;1;;0;;0
SSR;2018;270000441;270000110;SSR_TOT;;30;;0;398;8466;2;0
SSR;2018;270000458;270023724;SSR_A;;22;;;292;7860;10;0
SSR;2018;270000458;270023724;SSR_A50;1;22;;0;;7860;;0
SSR;2018;270000458;270023724;SSR_TOT;;22;;0;292;7860;10;0
SSR;2018;270000474;270000136;SSR_A;;20;;;198;6973;4;0
SSR;2018;270000474;270000136;SSR_A50;1;20;;0;;6973;;0
SSR;2018;270000474;270000136;SSR_TOT;;20;;0;198;6973;4;0
SSR;2018;270000482;270000144;SSR_A;;15;;;153;5053;6;0
SSR;2018;270000482;270000144;SSR_A50;1;15;;0;;5053;;0
SSR;2018;270000482;270000144;SSR_TOT;;15;;0;153;5053;6;0
SSR;2018;270000516;270000177;SSR_A;;20;;;195;6854;10;0
SSR;2018;270000516;270000177;SSR_A50;1;20;;0;;6854;;0
SSR;2018;270000516;270000177;SSR_TOT;;20;;0;195;6854;10;0
SSR;2018;270000870;920031770;SSR_A;;51;;;361;15099;11;0
SSR;2018;270000870;920031770;SSR_A58;1;51;;0;;15099;;0
SSR;2018;270000870;920031770;SSR_TOT;;51;;0;361;15099;11;0
SSR;2018;270000896;930019484;SSR_A;;60;5;;408;16202;39;2166
SSR;2018;270000896;930019484;SSR_A50;1;10;;0;;2700;;0
SSR;2018;270000896;930019484;SSR_A51;1;30;3;;;7702;;1539
SSR;2018;270000896;930019484;SSR_A52;1;20;2;0;;5800;;627
SSR;2018;270000896;930019484;SSR_TOT;;60;5;0;408;16202;39;2166
SSR;2018;270000912;750814030;SSR_A;;375;27;;3285;118485;255;17138
SSR;2018;270000912;750814030;SSR_A50;1;60;;0;;19859;;0
SSR;2018;270000912;750814030;SSR_A51;1;74;14;;;23206;;8405
SSR;2018;270000912;750814030;SSR_A52;1;49;4;0;;14989;;2081
SSR;2018;270000912;750814030;SSR_A53;1;;5;0;;0;;4289
SSR;2018;270000912;750814030;SSR_A54;1;39;1;0;;11856;;1767
SSR;2018;270000912;750814030;SSR_A55;1;43;1;0;;12082;;352
SSR;2018;270000912;750814030;SSR_A56;1;37;;0;;11222;;0
SSR;2018;270000912;750814030;SSR_A57;1;3;;0;;1635;;0
SSR;2018;270000912;750814030;SSR_A59;1;70;2;0;;23636;;244
SSR;2018;270000912;750814030;SSR_E;;3;3;;21;719;3;1934
SSR;2018;270000912;750814030;SSR_E50;1;;;0;;0;;0
SSR;2018;270000912;750814030;SSR_E51;1;1;1;0;;9;;146
SSR;2018;270000912;750814030;SSR_E52;1;1;1;0;;572;;1649
SSR;2018;270000912;750814030;SSR_E55;1;1;1;0;;138;;139
SSR;2018;270000912;750814030;SSR_TOT;;378;30;0;3306;119204;258;19072
SSR;2018;280000043;280000134;SSR_A;;80;;;504;26084;105;0
SSR;2018;280000043;280000134;SSR_A59;1;80;;0;;26084;;0
SSR;2018;280000043;280000134;SSR_TOT;;80;;0;504;26084;105;0
SSR;2018;280000084;280000183;SSR_A;;110;6;;1011;34869;82;2994
SSR;2018;280000084;280000183;SSR_A50;1;60;6;0;;0;;0
SSR;2018;280000084;280000183;SSR_A51;1;;;;;7170;;1577
SSR;2018;280000084;280000183;SSR_A52;1;;;0;;9861;;971
SSR;2018;280000084;280000183;SSR_A54;1;;;0;;0;;446
SSR;2018;280000084;280000183;SSR_A59;1;50;;0;;17838;;0
SSR;2018;280000084;280000183;SSR_TOT;;110;6;0;1011;34869;82;2994
SSR;2018;280000100;280000225;SSR_A;;17;;;188;5403;5;0
SSR;2018;280000100;280000225;SSR_A59;1;17;;0;;5403;;0
SSR;2018;280000100;280000225;SSR_TOT;;17;;0;188;5403;5;0
SSR;2018;280000266;450018106;SSR_A;;97;;;844;31124;65;0
SSR;2018;280000266;450018106;SSR_A51;1;48;;;;16537;;0
SSR;2018;280000266;450018106;SSR_A52;1;32;;0;;9321;;0
SSR;2018;280000266;450018106;SSR_A59;1;17;;0;;5266;;0
SSR;2018;280000266;450018106;SSR_TOT;;97;;0;844;31124;65;0
SSR;2018;280000431;310021167;SSR_A;;68;5;;664;17444;6;1505
SSR;2018;280000431;310021167;SSR_A53;1;68;5;0;;17444;;1505
SSR;2018;280000431;310021167;SSR_TOT;;68;5;0;664;17444;6;1505
SSR;2018;280000449;920030269;SSR_A;;135;20;;808;28654;75;5808
SSR;2018;280000449;920030269;SSR_A50;1;48;;0;;8428;;0
SSR;2018;280000449;920030269;SSR_A53;1;31;5;0;;9684;;3915
SSR;2018;280000449;920030269;SSR_A55;1;28;5;0;;308;;82
SSR;2018;280000449;920030269;SSR_A59;1;28;10;0;;10234;;1811
SSR;2018;280000449;920030269;SSR_TOT;;135;20;0;808;28654;75;5808
SSR;2018;280000662;280500075;SSR_A;;50;0;;464;16272;22;0
SSR;2018;280000662;280500075;SSR_A50;1;;;0;;0;;0
SSR;2018;280000662;280500075;SSR_A59;1;50;0;0;;16272;;0
SSR;2018;280000662;280500075;SSR_TOT;;50;0;0;464;16272;22;0
SSR;2018;280007261;450018106;SSR_A;;;15;;0;0;0;4093
SSR;2018;280007261;450018106;SSR_A51;1;;6;;;0;;2630
SSR;2018;280007261;450018106;SSR_A52;1;;9;0;;0;;1463
SSR;2018;280007261;450018106;SSR_TOT;;;15;0;0;0;0;4093
SSR;2018;280502998;280000589;SSR_A;;30;;;254;10520;33;0
SSR;2018;280502998;280000589;SSR_A50;1;30;;0;;10520;;0
SSR;2018;280502998;280000589;SSR_TOT;;30;;0;254;10520;33;0
SSR;2018;280504267;280000134;SSR_A;;;5;;0;0;0;625
SSR;2018;280504267;280000134;SSR_A54;1;;5;0;;0;;625
SSR;2018;280504267;280000134;SSR_TOT;;;5;0;0;0;0;625
SSR;2018;280505223;440052041;SSR_A;;99;15;;1702;34122;0;3368
SSR;2018;280505223;440052041;SSR_A50;1;;;0;;6;;0
SSR;2018;280505223;440052041;SSR_A55;1;99;15;0;;34116;;3368
SSR;2018;280505223;440052041;SSR_TOT;;99;15;0;1702;34122;0;3368
SSR;2018;280505264;280006370;SSR_A;;69;;;653;24633;64;0
SSR;2018;280505264;280006370;SSR_A50;1;39;;0;;5380;;0
SSR;2018;280505264;280006370;SSR_A59;1;30;;0;;19253;;0
SSR;2018;280505264;280006370;SSR_TOT;;69;;0;653;24633;64;0
SSR;2018;280506015;280001264;SSR_A;;43;;;605;15171;0;0
SSR;2018;280506015;280001264;SSR_A50;1;;;0;;0;;0
SSR;2018;280506015;280001264;SSR_A58;1;43;;0;;15171;;0
SSR;2018;280506015;280001264;SSR_TOT;;43;;0;605;15171;0;0
SSR;2018;290000033;290021542;SSR_A;;74;;;639;22670;45;0
SSR;2018;290000033;290021542;SSR_A50;1;28;;0;;9955;;0
SSR;2018;290000033;290021542;SSR_A59;1;46;;0;;12715;;0
SSR;2018;290000033;290021542;SSR_TOT;;74;;0;639;22670;45;0
SSR;2018;290000058;290000017;SSR_A;;20;5;;144;6782;21;2160
SSR;2018;290000058;290000017;SSR_A51;1;0;1;;;0;;562
SSR;2018;290000058;290000017;SSR_A52;1;20;4;0;;6782;;1598
SSR;2018;290000058;290000017;SSR_E;;5;;;10;66;0;0
SSR;2018;290000058;290000017;SSR_E50;1;5;;1;;66;;0
SSR;2018;290000058;290000017;SSR_TOT;;25;5;0;154;6848;21;2160
SSR;2018;290000066;290020700;SSR_A;;66;20;;716;20309;24;4318
SSR;2018;290000066;290020700;SSR_A51;1;20;9;;;5485;;2947
SSR;2018;290000066;290020700;SSR_A54;1;;6;0;;0;;987
SSR;2018;290000066;290020700;SSR_A58;1;15;5;0;;4276;;384
SSR;2018;290000066;290020700;SSR_A59;1;31;;0;;10548;;0
SSR;2018;290000066;290020700;SSR_E;;;4;;0;0;0;407
SSR;2018;290000066;290020700;SSR_E51;1;;1;0;;0;;54
SSR;2018;290000066;290020700;SSR_E52;1;;3;0;;0;;353
SSR;2018;290000066;290020700;SSR_TOT;;66;24;0;716;20309;24;4725
SSR;2018;290000165;290030592;SSR_A;;67;;;769;23140;15;0
SSR;2018;290000165;290030592;SSR_A50;1;33;;0;;17820;;0
SSR;2018;290000165;290030592;SSR_A59;1;34;;0;;5320;;0
SSR;2018;290000165;290030592;SSR_TOT;;67;;0;769;23140;15;0
SSR;2018;290000173;290000041;SSR_A;;30;0;;511;10480;3;0
SSR;2018;290000173;290000041;SSR_A50;1;30;0;0;;10480;;0
SSR;2018;290000173;290000041;SSR_TOT;;30;0;0;511;10480;3;0
SSR;2018;290000181;290000074;SSR_A;;45;14;;598;15679;12;2833
SSR;2018;290000181;290000074;SSR_A50;1;23;;0;;5560;;0
SSR;2018;290000181;290000074;SSR_A53;1;2;9;0;;480;;2614
SSR;2018;290000181;290000074;SSR_A59;1;20;5;0;;9639;;219
SSR;2018;290000181;290000074;SSR_TOT;;45;14;0;598;15679;12;2833
SSR;2018;290000256;290000017;SSR_A;;45;0;;491;13659;17;0
SSR;2018;290000256;290000017;SSR_A50;1;21;0;0;;4178;;0
SSR;2018;290000256;290000017;SSR_A59;1;24;0;0;;9481;;0
SSR;2018;290000256;290000017;SSR_TOT;;45;0;0;491;13659;17;0
SSR;2018;290000272;290000090;SSR_A;;10;;;140;3325;2;0
SSR;2018;290000272;290000090;SSR_A50;1;10;;0;;3325;;0
SSR;2018;290000272;290000090;SSR_TOT;;10;;0;140;3325;2;0
SSR;2018;290000322;290000108;SSR_A;;33;;;388;11010;11;0
SSR;2018;290000322;290000108;SSR_A50;1;33;;0;;11010;;0
SSR;2018;290000322;290000108;SSR_TOT;;33;;0;388;11010;11;0
SSR;2018;290000371;920030269;SSR_A;;127;;;1414;43627;17;0
SSR;2018;290000371;920030269;SSR_A50;1;48;;0;;11991;;0
SSR;2018;290000371;920030269;SSR_A59;1;79;;0;;31636;;0
SSR;2018;290000371;920030269;SSR_TOT;;127;;0;1414;43627;17;0
SSR;2018;290000389;290000116;SSR_A;;15;;;231;5098;0;0
SSR;2018;290000389;290000116;SSR_A50;1;15;;0;;5098;;0
SSR;2018;290000389;290000116;SSR_TOT;;15;;0;231;5098;0;0
SSR;2018;290000413;290009752;SSR_A;;50;;;500;13614;7;0
SSR;2018;290000413;290009752;SSR_A50;1;50;;0;;13614;;0
SSR;2018;290000413;290009752;SSR_TOT;;50;;0;500;13614;7;0
SSR;2018;290000553;290021542;SSR_A;;52;5;;614;17245;22;1414
SSR;2018;290000553;290021542;SSR_A54;1;24;5;0;;7675;;1414
SSR;2018;290000553;290021542;SSR_A59;1;28;0;0;;9570;;0
SSR;2018;290000553;290021542;SSR_TOT;;52;5;0;614;17245;22;1414
SSR;2018;290000686;440042844;SSR_A;;50;;;709;17415;5;0
SSR;2018;290000686;440042844;SSR_A50;1;16;;0;;5642;;0
SSR;2018;290000686;440042844;SSR_A59;1;34;;0;;11773;;0
SSR;2018;290000686;440042844;SSR_TOT;;50;;0;709;17415;5;0
SSR;2018;290000728;750821092;SSR_A;;6;2;;146;1521;0;931
SSR;2018;290000728;750821092;SSR_A50;1;6;2;0;;25;;19
SSR;2018;290000728;750821092;SSR_A51;1;;;;;1339;;762
SSR;2018;290000728;750821092;SSR_A52;1;;;0;;157;;150
SSR;2018;290000728;750821092;SSR_TOT;;6;2;0;146;1521;0;931
SSR;2018;290000785;220020739;SSR_A;;48;12;;559;16133;15;2615
SSR;2018;290000785;220020739;SSR_A50;1;48;;1;;16133;;0
SSR;2018;290000785;220020739;SSR_A55;1;;12;0;;0;;2615
SSR;2018;290000785;220020739;SSR_TOT;;48;12;0;559;16133;15;2615
SSR;2018;290000819;290001023;SSR_A;;110;20;;1097;36370;41;10021
SSR;2018;290000819;290001023;SSR_A50;1;5;0;1;;2524;;0
SSR;2018;290000819;290001023;SSR_A51;1;85;15;;;27610;;9910
SSR;2018;290000819;290001023;SSR_A59;1;20;5;1;;6236;;111
SSR;2018;290000819;290001023;SSR_TOT;;110;20;1;1097;36370;41;10021
SSR;2018;290000827;290000546;SSR_A;;95;24;;1037;30153;54;6244
SSR;2018;290000827;290000546;SSR_A50;1;52;2;0;;17447;;197
SSR;2018;290000827;290000546;SSR_A53;1;;20;0;;0;;5695
SSR;2018;290000827;290000546;SSR_A58;1;43;2;0;;12706;;352
SSR;2018;290000827;290000546;SSR_E;;25;20;;368;4962;11;6105
SSR;2018;290000827;290000546;SSR_E50;1;11;8;0;;2066;;1282
SSR;2018;290000827;290000546;SSR_E51;1;9;5;0;;1400;;2688
SSR;2018;290000827;290000546;SSR_E52;1;3;5;0;;1496;;1863
SSR;2018;290000827;290000546;SSR_E55;1;2;2;0;;0;;272
SSR;2018;290000827;290000546;SSR_TOT;;120;44;0;1405;35115;65;12349
SSR;2018;290000934;560005746;SSR_A;;20;6;;481;4890;0;894
SSR;2018;290000934;560005746;SSR_A50;1;;;0;;0;;0
SSR;2018;290000934;560005746;SSR_A54;1;20;6;0;;4890;;894
SSR;2018;290000934;560005746;SSR_TOT;;20;6;0;481;4890;0;894
SSR;2018;290000975;290000546;SSR_A;;107;33;;1173;33815;53;11525
SSR;2018;290000975;290000546;SSR_A51;1;29;20;;;9801;;7510
SSR;2018;290000975;290000546;SSR_A52;1;42;7;0;;12308;;2853
SSR;2018;290000975;290000546;SSR_A54;1;12;3;0;;3373;;185
SSR;2018;290000975;290000546;SSR_A55;1;22;3;0;;7863;;977
SSR;2018;290000975;290000546;SSR_A56;1;2;0;0;;470;;0
SSR;2018;290000975;290000546;SSR_E;;28;8;;255;5404;0;1996
SSR;2018;290000975;290000546;SSR_E51;1;4;3;0;;1486;;500
SSR;2018;290000975;290000546;SSR_E52;1;3;2;0;;43;;1317
SSR;2018;290000975;290000546;SSR_E54;1;3;2;0;;333;;62
SSR;2018;290000975;290000546;SSR_E55;1;18;1;0;;3542;;117
SSR;2018;290000975;290000546;SSR_TOT;;135;41;0;1428;39219;53;13521
SSR;2018;290000983;290000546;SSR_A;;20;15;;417;7114;0;3475
SSR;2018;290000983;290000546;SSR_A53;1;20;15;0;;7114;;3475
SSR;2018;290000983;290000546;SSR_TOT;;20;15;0;417;7114;0;3475
SSR;2018;290001015;290000751;SSR_A;;31;;;311;10170;7;0
SSR;2018;290001015;290000751;SSR_A50;1;31;;0;;10170;;0
SSR;2018;290001015;290000751;SSR_TOT;;31;;0;311;10170;7;0
SSR;2018;290002344;440042844;SSR_A;;90;;;926;30498;31;0
SSR;2018;290002344;440042844;SSR_A50;1;90;;0;;30498;;0
SSR;2018;290002344;440042844;SSR_TOT;;90;;0;926;30498;31;0
SSR;2018;290003953;920030269;SSR_A;;140;33;;1125;38791;35;23384
SSR;2018;290003953;920030269;SSR_A51;1;120;28;;;31923;;20457
SSR;2018;290003953;920030269;SSR_A52;1;20;5;1;;6868;;2927
SSR;2018;290003953;920030269;SSR_TOT;;140;33;1;1125;38791;35;23384
SSR;2018;290004324;290000017;SSR_A;;;7;;0;0;0;2193
SSR;2018;290004324;290000017;SSR_A54;1;;7;0;;0;;2193
SSR;2018;290004324;290000017;SSR_TOT;;;7;0;0;0;0;2193
SSR;2018;290004365;290000017;SSR_A;;115;0;;1332;40410;51;0
SSR;2018;290004365;290000017;SSR_A50;1;15;0;0;;6484;;0
SSR;2018;290004365;290000017;SSR_A51;1;30;0;;;9587;;0
SSR;2018;290004365;290000017;SSR_A56;1;15;0;0;;4109;;0
SSR;2018;290004365;290000017;SSR_A59;1;55;0;0;;20230;;0
SSR;2018;290004365;290000017;SSR_TOT;;115;0;0;1332;40410;51;0
SSR;2018;290005826;290020700;SSR_A;;50;7;;488;17168;44;1574
SSR;2018;290005826;290020700;SSR_A50;1;30;;0;;10760;;0
SSR;2018;290005826;290020700;SSR_A52;1;20;7;0;;6408;;1574
SSR;2018;290005826;290020700;SSR_TOT;;50;7;0;488;17168;44;1574
SSR;2018;290007905;750826307;SSR_E;;40;;;80;1090;0;0
SSR;2018;290007905;750826307;SSR_E50;1;40;;0;;1090;;0
SSR;2018;290007905;750826307;SSR_TOT;;40;;0;80;1090;0;0
SSR;2018;290034610;560005746;SSR_A;;43;;;458;15126;14;0
SSR;2018;290034610;560005746;SSR_A50;1;;;0;;0;;0
SSR;2018;290034610;560005746;SSR_A59;1;43;;0;;15126;;0
SSR;2018;290034610;560005746;SSR_TOT;;43;;0;458;15126;14;0
SSR;2018;2A0000030;2A0000048;SSR_A;;103;50;;966;39771;91;27721
SSR;2018;2A0000030;2A0000048;SSR_A50;1;;;0;;0;;0
SSR;2018;2A0000030;2A0000048;SSR_A51;1;40;26;;;15722;;19419
SSR;2018;2A0000030;2A0000048;SSR_A52;1;37;17;0;;16343;;4283
SSR;2018;2A0000030;2A0000048;SSR_A53;1;18;5;0;;4928;;2698
SSR;2018;2A0000030;2A0000048;SSR_A58;1;8;2;0;;2778;;1321
SSR;2018;2A0000030;2A0000048;SSR_TOT;;103;50;0;966;39771;91;27721
SSR;2018;2A0000212;2A0000170;SSR_A;;18;;;200;5689;6;0
SSR;2018;2A0000212;2A0000170;SSR_A50;1;18;;0;;5689;;0
SSR;2018;2A0000212;2A0000170;SSR_TOT;;18;;0;200;5689;6;0
SSR;2018;2A0000261;2A0000279;SSR_A;;84;;;518;27000;112;0
SSR;2018;2A0000261;2A0000279;SSR_A50;1;84;;0;;27000;;0
SSR;2018;2A0000261;2A0000279;SSR_TOT;;84;;0;518;27000;112;0
SSR;2018;2A0000287;2A0000386;SSR_A;;20;;;243;5579;9;0
SSR;2018;2A0000287;2A0000386;SSR_A50;1;20;;0;;5579;;0
SSR;2018;2A0000287;2A0000386;SSR_TOT;;20;;0;243;5579;9;0
SSR;2018;2A0002051;2A0000303;SSR_A;;99;28;;738;30841;85;10115
SSR;2018;2A0002051;2A0000303;SSR_A50;1;14;;0;;1;;0
SSR;2018;2A0002051;2A0000303;SSR_A51;1;49;19;;;22893;;7822
SSR;2018;2A0002051;2A0000303;SSR_A52;1;36;9;0;;7947;;2293
SSR;2018;2A0002051;2A0000303;SSR_E;;;2;;0;0;0;104
SSR;2018;2A0002051;2A0000303;SSR_E50;1;;;0;;0;;0
SSR;2018;2A0002051;2A0000303;SSR_E51;1;;1;0;;0;;92
SSR;2018;2A0002051;2A0000303;SSR_E52;1;;1;0;;0;;12
SSR;2018;2A0002051;2A0000303;SSR_TOT;;99;30;0;738;30841;85;10219
SSR;2018;2A0002614;2A0002606;SSR_A;;5;0;;81;1779;1;0
SSR;2018;2A0002614;2A0002606;SSR_A50;1;5;0;1;;1779;;0
SSR;2018;2A0002614;2A0002606;SSR_TOT;;5;0;0;81;1779;1;0
SSR;2018;2A0022554;2A0000311;SSR_A;;70;;;863;22872;0;0
SSR;2018;2A0022554;2A0000311;SSR_A50;1;;;0;;0;;0
SSR;2018;2A0022554;2A0000311;SSR_A55;1;70;;0;;22872;;0
SSR;2018;2A0022554;2A0000311;SSR_TOT;;70;;0;863;22872;0;0
SSR;2018;2A0023271;2A0000014;SSR_A;;35;;;284;12329;38;0
SSR;2018;2A0023271;2A0000014;SSR_A50;1;35;;0;;12329;;0
SSR;2018;2A0023271;2A0000014;SSR_A59;1;;;0;;0;;0
SSR;2018;2A0023271;2A0000014;SSR_TOT;;35;;0;284;12329;38;0
SSR;2018;2B0000012;2B0000020;SSR_A;;52;27;;506;14571;21;10880
SSR;2018;2B0000012;2B0000020;SSR_A50;1;;;0;;0;;0
SSR;2018;2B0000012;2B0000020;SSR_A51;1;28;12;;;6850;;2843
SSR;2018;2B0000012;2B0000020;SSR_A52;1;;;0;;0;;0
SSR;2018;2B0000012;2B0000020;SSR_A53;1;;15;0;;0;;8037
SSR;2018;2B0000012;2B0000020;SSR_A59;1;24;0;0;;7721;;0
SSR;2018;2B0000012;2B0000020;SSR_TOT;;52;27;0;506;14571;21;10880
SSR;2018;2B0000038;2B0004246;SSR_A;;20;;;173;5213;8;0
SSR;2018;2B0000038;2B0004246;SSR_A50;1;20;;1;;5213;;0
SSR;2018;2B0000038;2B0004246;SSR_TOT;;20;;0;173;5213;8;0
SSR;2018;2B0000400;2B0000137;SSR_A;;80;;;380;26885;145;0
SSR;2018;2B0000400;2B0000137;SSR_A50;1;80;;0;;26885;;0
SSR;2018;2B0000400;2B0000137;SSR_TOT;;80;;0;380;26885;145;0
SSR;2018;2B0005664;2B0005656;SSR_A;;20;;;158;3466;1;0
SSR;2018;2B0005664;2B0005656;SSR_A50;1;20;;0;;3466;;0
SSR;2018;2B0005664;2B0005656;SSR_TOT;;20;;0;158;3466;1;0
SSR;2018;300000023;300780046;SSR_A;;53;12;;577;14074;8;2727
SSR;2018;300000023;300780046;SSR_A51;1;22;7;;;5635;;2260
SSR;2018;300000023;300780046;SSR_A52;1;16;5;0;;3674;;467
SSR;2018;300000023;300780046;SSR_A59;1;15;0;0;;4765;;0
SSR;2018;300000023;300780046;SSR_TOT;;53;12;0;577;14074;8;2727
SSR;2018;300000049;130028228;SSR_A;;22;;;228;7158;11;
SSR;2018;300000049;130028228;SSR_A50;1;22;;;;7158;;
SSR;2018;300000049;130028228;SSR_TOT;;22;;;228;7158;11;
SSR;2018;300000056;300780079;SSR_A;;35;0;;529;12366;2;0
SSR;2018;300000056;300780079;SSR_A50;1;35;0;0;;12366;;0
SSR;2018;300000056;300780079;SSR_A59;1;;;0;;0;;0
SSR;2018;300000056;300780079;SSR_TOT;;35;0;0;529;12366;2;0
SSR;2018;300000064;300780087;SSR_A;;44;;;484;14907;23;0
SSR;2018;300000064;300780087;SSR_A50;1;44;;0;;14907;;0
SSR;2018;300000064;300780087;SSR_TOT;;44;;0;484;14907;23;0
SSR;2018;300000072;300780095;SSR_A;;14;0;;204;4863;2;0
SSR;2018;300000072;300780095;SSR_A50;1;14;0;0;;4863;;0
SSR;2018;300000072;300780095;SSR_A51;1;;;;;0;;0
SSR;2018;300000072;300780095;SSR_A52;1;;;0;;0;;0
SSR;2018;300000072;300780095;SSR_A53;1;;;0;;0;;0
SSR;2018;300000072;300780095;SSR_A54;1;;;0;;0;;0
SSR;2018;300000072;300780095;SSR_A55;1;;;0;;0;;0
SSR;2018;300000072;300780095;SSR_A56;1;;;0;;0;;0
SSR;2018;300000072;300780095;SSR_A58;1;;;0;;0;;0
SSR;2018;300000072;300780095;SSR_A59;1;;;0;;0;;0
SSR;2018;300000072;300780095;SSR_TOT;;14;0;0;204;4863;2;0
SSR;2018;300000478;300781010;SSR_A;;34;;;394;10330;7;0
SSR;2018;300000478;300781010;SSR_A50;1;17;;0;;9314;;0
SSR;2018;300000478;300781010;SSR_A54;1;17;;0;;1016;;0
SSR;2018;300000478;300781010;SSR_TOT;;34;;0;394;10330;7;0
SSR;2018;300002169;780020715;SSR_A;;35;0;;348;12201;20;0
SSR;2018;300002169;780020715;SSR_A59;1;35;0;0;;12201;;0
SSR;2018;300002169;780020715;SSR_TOT;;35;0;0;348;12201;20;0
SSR;2018;300012358;340015171;SSR_A;;90;;;1046;26299;12;0
SSR;2018;300012358;340015171;SSR_A50;1;90;;0;;26299;;0
SSR;2018;300012358;340015171;SSR_TOT;;90;;0;1046;26299;12;0
SSR;2018;300014040;300014024;SSR_A;;30;15;;395;11159;3;5537
SSR;2018;300014040;300014024;SSR_A51;1;30;15;;;11159;;5537
SSR;2018;300014040;300014024;SSR_TOT;;30;15;0;395;11159;3;5537
SSR;2018;300017423;380804542;SSR_A;;60;10;;619;17901;13;1131
SSR;2018;300017423;380804542;SSR_A54;1;30;10;0;;9249;;1131
SSR;2018;300017423;380804542;SSR_A58;1;30;;0;;8652;;0
SSR;2018;300017423;380804542;SSR_TOT;;60;10;0;619;17901;13;1131
