BOR,AN,420,FI_EJ,LIT_MED,JLI_MED,SEJHC_MED,SEJ0_MED,JOU_MED,LIT_CHI,JLI_CHI,SEJHC_CHI,SEJ0_CHI,JOU_CHI,LIT_OBS,JLI_OBS,SEJHC_OBS,SEJ0_OBS,JOU_OBS,LIT_MCO,JLI_MCO,SEJHC_MCO,SEJ0_MCO,JOU_MCO,PLA_MED,SEJHP_MED,PLAN_MED,SEJN_MED,SEA_MED,PLA_CHI,SEJHP_CHI,PLA_OBS,SEJHP_OBS,PLAN_OBS,SEJN_OBS,PLA_MCO,SEJHP_MCO,PLAN_MCO,SEJN_MCO,SEA_MCO,PCAR,PDER,PEND,PGAS,PNEU,PPED,PPNE,PRHU,POPH,DEND,DNEU,DPED,DOPH,ACTCLI_PM,ACTCLI_SAG,ACTTEC_PM,ACTTEC_DEN,ACTTEC_SAG,ACTTEC_PNM
MCO,2018,100000140,100000058,10,3650,225,3,2393,,,0,0,0,,,0,0,0,10,3650,225,3,2393,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,100000157,100009075,,,0,0,0,68,24820,644,11,1044,,,0,0,0,68,24820,644,11,1044,,0,,,49,20,4367,,0,,,20,4367,,,49,,,,,,,,,,,,,,,,,,,
MCO,2018,100000199,100006279,54,19710,2738,415,17881,,,0,0,0,18,6570,813,121,2731,72,26280,3551,536,20612,2,303,,,111,,0,2,82,,,4,385,,,111,1,0,0,1,1,1,1,1,0,,,,,6920,5700,,,,
MCO,2018,100000801,100006279,5,1825,92,1,1018,,,0,0,0,,,0,0,0,5,1825,92,1,1018,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,88,,,,,
MCO,2018,100002351,100000561,8,2920,358,0,2939,0,15801,2073,0,5796,0,3435,240,3,1007,8,22156,2671,3,9742,,19,,,4077,0,4021,,30,,,0,4070,,,4077,,,,,,,,,,,,,,,,,,,
MCO,2018,100009364,100000017,12,4380,294,13,3416,0,,0,0,0,0,,0,0,0,12,4380,294,13,3416,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,100009380,100000017,12,4380,213,0,2745,,,0,0,0,,,0,0,0,12,4380,213,0,2745,6,433,,,0,,0,,0,,,6,433,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,100010818,100010792,,,,,,69,9384,1457,0,4084,15,2040,272,29,917,84,11424,1729,29,5001,,8,,,612,25,2870,15,37,,,40,2915,,,612,,,,,,,,,,,,,,,,,,,
MCO,2018,110000023,110780061,280,100575,14959,1304,83031,57,19088,2939,152,16497,35,12941,2494,178,9234,372,132604,20392,1634,108762,23,3244,0,0,31979,5,1702,3,855,0,0,31,5801,0,0,31979,1,1,1,1,1,1,1,1,1,150,82,31,150,70929,3802,50529,360,4450,15294
MCO,2018,110000049,110780087,25,9125,1854,531,8883,,,0,0,0,,,0,0,0,25,9125,1854,531,8883,,0,,,5,,0,,0,,,,0,,,5,,,,,,,,,,,,,,,,,,,
MCO,2018,110000056,110780137,188,65422,10008,1009,58529,49,15721,2606,122,12187,19,8427,1731,380,5294,256,89570,14345,1511,76010,14,828,,,1890,14,3172,0,43,,,28,4043,,,1890,1,0,1,1,1,1,1,1,1,,,,,43603,2334,37101,,2970,3759
MCO,2018,110000189,110780707,30,10950,548,10,7938,,,0,0,0,,,0,0,0,30,10950,548,10,7938,,0,,,0,,0,,0,,,,0,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,110000247,110780772,28,10220,722,8,7197,,,0,0,0,,,0,0,0,28,10220,722,8,7197,2,312,,,41,,0,,0,,,2,312,,,41,1,1,1,1,0,0,1,0,0,,,,,7374,,1727,,,
MCO,2018,110004413,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,2235,,0,,0,,,,0,,,2235,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,110004421,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,1700,,0,,0,,,,0,,,1700,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,110004439,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,1826,,0,,0,,,,0,,,1826,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,110005311,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,5712,,0,,0,,,,0,,,5712,,,,,,,,,,,,,,,,,,,
MCO,2018,110780228,110000114,87,31755,5706,1007,25475,54,19710,3086,119,12925,14,5110,674,26,2433,155,56575,9466,1152,40833,10,928,,,19306,32,9582,1,181,,,43,10691,,,19306,,,,,,,,,,,,,,,,,,,
MCO,2018,110780236,110780707,12,4380,251,0,4133,,,0,0,0,,,0,0,0,12,4380,251,0,4133,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,110780483,110000155,47,17155,2395,485,11308,23,8395,2287,201,6195,,,0,0,0,70,25550,4682,686,17503,4,5,,,1436,30,9168,,39,,,34,9212,,,1436,,,,,,,,,,,,,,,,,,,
MCO,2018,120000039,120780044,227,81999,11456,504,70560,60,20830,3864,198,14998,24,8760,2005,346,7091,311,111589,17325,1048,92649,27,4908,3,198,32719,22,4490,1,4,,,53,9402,3,198,32719,1,1,0,1,1,1,1,1,0,,28,60,,69878,4646,65788,98,4196,16338
MCO,2018,120000054,120780069,65,23269,3240,354,18759,36,11173,2073,47,8550,12,4380,918,203,2909,113,38822,6231,604,30218,4,57,,,2014,26,4940,,0,,,30,4997,,,2014,1,0,1,1,1,1,1,1,0,,,,,26260,2367,22933,,280,2420
MCO,2018,120000070,120780085,35,12775,1820,346,12350,13,3900,1380,732,2806,,,0,0,0,48,16675,3200,1078,15156,,0,,,64,,0,,0,,,,0,,,64,1,0,0,0,0,1,1,0,0,,,4,,6046,1040,16636,,,1252
MCO,2018,120000088,120780093,6,2108,157,7,2080,,,0,0,0,,,0,0,0,6,2108,157,7,2080,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,120000096,120780101,13,4745,139,0,2872,,,0,0,0,,,0,0,0,13,4745,139,0,2872,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,120001748,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,6599,,0,,0,,,,0,,,6599,0,0,0,0,0,0,0,0,0,,,,,405,,37,,,
MCO,2018,120004569,120004528,39,14235,2701,370,14304,23,8395,1191,74,4326,12,4380,545,62,1625,74,27010,4437,506,20255,6,452,,,984,14,3856,2,117,,,22,4425,,,984,1,1,0,1,1,1,0,1,1,,,,,27360,3076,13262,67,219,3140
MCO,2018,120004668,120004619,35,12775,2143,460,12268,5,1825,313,14,1195,6,2190,318,78,893,46,16790,2774,552,14356,3,539,,,59,3,748,2,35,,,8,1322,,,59,1,0,0,1,1,1,0,0,1,,3,1,260,12888,1024,40251,,1918,10858
MCO,2018,130000409,130041916,306,110288,20698,3899,105580,105,38165,5854,155,27654,52,17872,3089,125,12029,463,166325,29641,4179,145263,39,6280,,,20080,29,4237,12,2124,,,80,12641,,,20080,1,1,1,1,1,1,1,1,1,105,90,59,81,108707,6681,84832,1709,4370,20789
MCO,2018,130000516,130781339,37,13505,983,8,9933,,,0,0,0,,,0,0,0,37,13505,983,8,9933,15,2563,,,0,,0,,0,,,15,2563,,,0,1,1,0,1,1,0,0,0,1,15,70,,15,4764,,,103,,
MCO,2018,130000565,130781446,110,41062,7117,1219,32023,24,8760,1284,41,5803,19,6362,1487,57,5952,153,56184,9888,1317,43778,8,527,,,762,8,1650,2,378,,,18,2555,,,762,1,1,1,1,1,1,1,0,1,,,,,43944,2061,30593,4,1529,4645
MCO,2018,130001225,130782634,160,58400,10311,807,53695,37,13505,2466,68,10613,25,9125,1656,68,6741,222,81030,14433,943,71049,10,1875,0,0,2894,4,1269,2,233,0,0,16,3377,0,0,2894,1,1,1,1,1,1,1,1,1,80,10,21,110,41584,6410,22019,525,2587,3955
MCO,2018,130001258,130028228,0,3604,192,2,3019,,,0,0,0,,,0,0,0,0,3604,192,2,3019,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,1,1,0,,,,,1645,,,215,,
MCO,2018,130001647,130784127,205,73408,11279,8,69682,47,17153,3337,7,14428,,,0,0,0,252,90561,14616,15,84110,2,1699,,,65132,20,6664,,0,,,22,8363,,,65132,0,1,1,1,0,0,1,0,0,,,,,97047,,45380,,,3065
MCO,2018,130002215,130785512,57,20735,3364,330,18904,26,8350,1408,170,7266,20,6250,1975,665,4648,103,35335,6747,1165,30818,,0,,,88,6,586,,0,,,6,586,,,88,1,0,1,1,1,1,1,1,1,,,,,28716,,,,,
MCO,2018,130002694,130043458,26,9490,580,14,4062,,,0,0,0,,,0,0,0,26,9490,580,14,4062,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,
MCO,2018,130002827,130789274,129,46355,7207,1045,44534,20,7300,1483,57,6907,23,8395,1447,243,4767,172,62050,10137,1345,56208,0,50,0,0,2399,6,3229,0,0,0,0,6,3279,0,0,2399,1,1,1,1,1,1,1,1,1,,,,,52657,3386,48626,2239,3064,28389
MCO,2018,130002835,130789316,157,55684,10707,2048,42935,39,13145,2070,62,8754,37,13505,2947,150,10779,233,82334,15724,2260,62468,10,1577,0,0,14731,15,1206,1,1395,0,0,26,4178,0,0,14731,1,0,1,1,0,1,1,0,1,97,,8,25,79603,3234,64885,10,8241,7835
MCO,2018,130008253,130001084,,,0,0,0,39,14235,1239,64,3886,45,16425,1943,135,7129,84,30660,3182,199,11015,,0,,,435,18,4959,,0,,,18,4959,,,435,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,130034531,130006562,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,22071,,0,,0,,,,0,,,22071,,,,,,,,,,,,,,,,,,,
MCO,2018,130037922,130037823,64,17520,984,34,7299,52,18980,2882,40,10170,,,0,0,0,116,36500,3866,74,17469,16,4328,,,265,20,285,,0,,,36,4613,,,265,,,,,,,,,,,,,,,,,,,
MCO,2018,130041767,130041262,47,17155,2931,278,10756,,,0,0,0,,,0,0,0,47,17155,2931,278,10756,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,130042096,130042062,42,15330,3177,55,8640,,,0,0,0,,,0,0,0,42,15330,3177,55,8640,2,260,,,0,,0,,0,,,2,260,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,130043664,130002157,165,60225,9804,1149,58080,229,83585,8733,13,39724,,,0,0,0,394,143810,18537,1162,97804,45,13565,,,8229,34,10367,,0,,,79,23932,,,8229,1,1,1,1,1,1,1,1,1,83,18,105,111,,,,,,
MCO,2018,130044753,130810336,,,0,0,0,21,5708,915,42,1004,,,0,0,0,21,5708,915,42,1004,,0,,,0,36,11824,,0,,,36,11824,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,130780521,130786049,441,152963,24107,2879,130689,202,73164,9035,78,57523,57,20737,4039,168,20344,700,246864,37181,3125,208556,42,6772,,,27088,35,5799,14,1133,,,91,13704,,,27088,1,0,1,1,0,1,1,1,1,180,,,75,166145,16331,132332,10,4948,30073
MCO,2018,130781255,220020739,34,11524,836,16,8946,,,0,0,0,,,0,0,0,34,11524,836,16,8946,8,269,,,4,,0,,0,,,8,269,,,4,0,0,0,0,0,0,0,0,0,,,,,595,,,,,
MCO,2018,130781289,130002447,24,8160,605,3,6421,16,5440,630,0,950,0,0,0,0,0,40,13600,1235,3,7371,,2241,,,8366,18,3609,,0,,,18,5850,,,8366,,,,,,,,,,,,,,,,,,,
MCO,2018,130781370,130000532,12,4380,488,17,2031,35,9763,1406,28,5408,0,,10,0,20,47,14143,1904,45,7459,8,42,,,234,18,5294,0,4,,,26,5340,,,234,,,,,,,,,,,,,,,,,,,
MCO,2018,130781479,130000599,109,39785,4304,21,32597,90,32850,4983,203,20972,,,105,2,427,199,72635,9392,226,53996,5,445,,,3533,41,9495,1,10,,,47,9950,,,3533,,,,,,,,,,,,,,,,,,,
MCO,2018,130781867,130000813,,,0,0,0,37,13505,931,4,2683,,,0,0,0,37,13505,931,4,2683,,1,,,4486,27,5896,,0,,,27,5897,,,4486,,,,,,,,,,,,,,,,,,,
MCO,2018,130782071,130002454,32,11680,1480,213,10081,30,10950,1422,24,4639,,,0,0,0,62,22630,2902,237,14720,,0,,,32,30,6350,,0,,,30,6350,,,32,,,,,,,,,,,,,,,,,,,
MCO,2018,130782147,130000979,64,23360,5936,1399,28434,85,31025,3410,460,12355,,,0,0,0,149,54385,9346,1859,40789,,0,,,40,34,7021,,0,,,34,7021,,,40,,,,,,,,,,,,,,45521,,,,,
MCO,2018,130782162,130000987,15,5355,808,0,3642,61,21777,1101,0,3179,,,0,0,0,76,27132,1909,0,6821,,2514,,,3,16,3636,,0,,,16,6150,,,3,,,,,,,,,,,,,,,,,,,
MCO,2018,130782675,130001233,,,0,0,0,19,6935,1063,55,2557,,,0,0,0,19,6935,1063,55,2557,,0,,,63,39,7140,,0,,,39,7140,,,63,,,,,,,,,,,,,,,,,,,
MCO,2018,130783152,130001365,12,4214,407,4,4211,0,0,0,0,0,0,0,0,0,0,12,4214,407,4,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,130783236,130786049,197,71707,11541,197,85492,149,53354,3266,59,15181,104,31898,5403,246,25320,450,156959,20210,502,125993,41,6227,,,37082,20,2158,22,3420,,,83,11805,,,37082,1,1,1,0,0,0,0,0,0,,,,,154638,6288,75004,64,4477,16190
MCO,2018,130783293,130786049,604,205475,35847,3779,197397,342,122942,12763,143,83693,,,0,0,0,946,328417,48610,3922,281090,88,16415,,,37474,27,2049,,0,,,115,18464,,,37474,1,,0,1,1,0,1,0,1,,,,,208050,2,166692,14093,5,33372
MCO,2018,130783327,130001415,57,20805,3257,79,17454,44,16060,3026,406,6734,40,14600,2946,17,13838,141,51465,9229,502,38026,0,0,,,24446,40,8997,0,380,,,40,9377,,,24446,,,,,,,,,,,,,,,,,,,
MCO,2018,130783665,130043722,29,10585,1003,5,6384,20,7300,609,3,1878,,,0,0,0,49,17885,1612,8,8262,5,131,,,55,18,5504,1,240,,,24,5875,,,55,1,1,1,1,1,1,1,1,1,62,12,2,4,43344,,,,,37561
MCO,2018,130783723,130001456,,,0,0,0,66,24090,5117,1,10695,,,0,0,0,66,24090,5117,1,10695,,0,,,5,54,16831,,0,,,54,16831,,,5,,,,,,,,,,,,,,,,,,,
MCO,2018,130784051,130037823,97,35405,5005,39,37285,196,71450,6967,21,45061,,,0,0,0,293,106855,11972,60,82346,22,143,0,0,15345,18,2342,,0,,,40,2485,0,0,15345,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,130784226,130804032,14,5110,441,0,1279,,,0,0,0,,,0,0,0,14,5110,441,0,1279,11,1599,,,0,,0,,0,,,11,1599,,,0,0,0,0,0,1,1,0,0,0,,,,,2705,,414,,,185
MCO,2018,130784234,130786049,49,17801,1862,18,14376,34,11612,1496,10,6902,,,0,0,0,83,29413,3358,28,21278,45,6065,,,12690,4,546,,0,,,49,6611,,,12690,0,0,1,0,1,0,0,1,0,,,,,80395,1,36749,151,2,5636
MCO,2018,130784481,130006562,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,49214,,0,,0,,,,0,,,49214,,,,,,,,,,,,,,,,,,,
MCO,2018,130784713,130038847,85,31025,5511,193,39330,75,27375,2673,113,11790,103,37595,6160,2094,16137,263,95995,14344,2400,67257,,49,,,5589,38,9252,,0,,,38,9301,,,5589,,,,,,,,,,,,,,87,,,,,
MCO,2018,130784903,130002041,43,15695,1475,3,12080,,,0,0,0,,,0,0,0,43,15695,1475,3,12080,,0,,,0,8,3763,,0,,,8,3763,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,130785389,130002173,,,0,0,0,57,18900,1654,36,5343,,,0,0,0,57,18900,1654,36,5343,,0,,,0,30,9091,,0,,,30,9091,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,130785652,130014228,405,147825,24098,2274,125428,206,75190,9189,220,48610,80,29200,6520,130,24718,691,252215,39807,2624,198756,24,2280,,,12260,55,14179,,0,,,79,16459,,,12260,1,1,1,1,1,1,1,1,1,90,30,18,90,186518,12655,151633,407,20543,35975
MCO,2018,130785678,130002249,50,18250,2266,19,26636,40,14600,578,15,2469,,,0,0,0,90,32850,2844,34,29105,,0,,,1769,25,5544,,12,,,25,5556,,,1769,,,,,,,,,,,,,,,,,,,
MCO,2018,130786361,130002447,56,19040,2830,174,19449,120,40800,6934,0,25299,,,0,0,0,176,59840,9764,174,44748,14,5918,,,236,21,8461,,0,,,35,14379,,,236,,,,,,,,,,,,,,,,,,,
MCO,2018,130786445,130002488,12,4380,923,22,4709,20,7300,509,30,1108,62,22630,3175,18,17250,94,34310,4607,70,23067,2,119,,,3,4,672,,0,,,6,791,,,3,0,0,0,0,0,0,0,0,0,,,,,4061,5040,,,,
MCO,2018,130786742,750821092,85,31025,5655,731,26398,50,18250,2197,73,10066,0,0,0,0,0,135,49275,7852,804,36464,2,0,,,192,6,2235,,0,,,8,2235,,,192,1,1,0,1,0,0,1,0,1,,30,,38,25858,,66608,1295,,8138
MCO,2018,130789159,920030269,33,12045,964,1,9552,,,0,0,0,,,0,0,0,33,12045,964,1,9552,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,130804297,130786049,123,43393,7431,709,36836,89,30886,5189,396,19755,,,0,0,0,212,74279,12620,1105,56591,43,5421,,,5983,10,1394,,0,,,53,6815,,,5983,1,0,1,1,1,1,1,0,0,,,,,71193,1637,37185,1,1987,20442
MCO,2018,130809015,130001928,43,15695,993,12,12413,,,0,0,0,,,0,0,0,43,15695,993,12,12413,5,854,,,13,,0,,0,,,5,854,,,13,1,1,0,0,1,0,0,0,1,,20,,10,1324,,604,23,,
MCO,2018,130809809,130007156,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,21180,,0,,0,,,,0,,,21180,,,,,,,,,,,,,,,,,,,
MCO,2018,130810740,130007362,47,17155,1534,38,10127,62,22630,3524,34,11567,0,0,0,0,0,109,39785,5058,72,21694,0,0,,,0,19,18850,0,0,,,19,18850,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,130811102,130007487,24,7978,385,1,7882,,,0,0,0,,,0,0,0,24,7978,385,1,7882,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,140000027,140000035,218,80110,13767,2119,69468,37,13270,2295,122,10771,32,11680,1935,122,7714,287,105060,17997,2363,87953,13,1106,,,11653,10,2039,2,260,,,25,3405,,,11653,1,1,1,1,1,1,1,1,0,,,,,47164,5898,39107,1036,6300,2845
MCO,2018,140000209,140000100,632,218809,35734,5373,194250,345,117789,18191,1816,94418,80,29200,4652,203,22670,1057,365798,58577,7392,311338,116,12994,0,0,38536,36,7487,2,268,0,0,154,20749,0,0,38536,1,1,1,1,1,1,1,1,1,148,101,55,35,240314,15445,170064,1442,3450,67941
MCO,2018,140000233,140000118,89,31549,5143,639,28874,15,4425,1114,23,3333,,,0,0,0,104,35974,6257,662,32207,2,250,,,55,8,1398,,29,,,10,1677,,,55,1,1,1,1,0,1,1,1,1,18,,43,41,31472,3160,37798,,9592,14609
MCO,2018,140000290,140000449,4,1460,39,0,402,50,18250,2601,110,9993,,,0,0,0,54,19710,2640,110,10395,,0,,,85,34,4230,,0,,,34,4230,,,85,,,,,,,,,,,,,,,,,,,
MCO,2018,140000340,140025800,12,4380,202,4,3223,,,0,0,0,,,0,0,0,12,4380,202,4,3223,,0,,,0,,0,,0,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,
MCO,2018,140000373,140000159,74,27207,3540,215,26502,0,0,0,0,0,0,0,0,0,0,74,27207,3540,215,26502,5,215,1,11,735,0,0,0,0,,,6,215,1,11,735,1,0,1,1,1,1,1,0,0,30,90,6,,4645,0,7947,0,0,84
MCO,2018,140000555,140000639,117,39394,3784,43,31442,38,12288,1832,89,7208,,,0,0,0,155,51682,5616,132,38650,5,1170,,,73168,10,2395,,0,,,15,3565,,,73168,0,1,0,1,0,0,1,1,0,,,,,57428,,40361,254,,17397
MCO,2018,140002452,140025800,53,19345,2652,911,17058,,,0,0,0,,,0,0,0,53,19345,2652,911,17058,5,879,,,115,6,3907,,0,,,11,4786,,,115,1,0,0,1,1,0,0,,1,,,,,13031,0,7435,98,,378
MCO,2018,140004383,140000100,46,16790,1312,2,14611,,,0,0,0,,,0,0,0,46,16790,1312,2,14611,4,392,0,0,0,,0,,0,,,4,392,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7803,7,1338,0,1,2559
MCO,2018,140016759,140003146,30,10950,6421,2802,18472,108,39420,6396,9,20298,44,16060,2085,68,9498,182,66430,14902,2879,48268,,0,,,4473,30,10296,0,0,,,30,10296,,,4473,,,,,,,,,,,,,,,,,,,
MCO,2018,140017237,140003278,78,28470,7188,489,22987,144,52560,9303,327,36137,,,0,0,0,222,81030,16491,816,59124,1,1,,,15739,80,21610,,0,,,81,21611,,,15739,,,,,,,,,,,,,,,,,,,
MCO,2018,140018730,140000423,4,1460,50,1,412,34,12410,1869,128,4679,,,0,0,0,38,13870,1919,129,5091,,0,,,7,20,5071,,0,,,20,5071,,,7,,,,,,,,,,,,,,20,,,,,
MCO,2018,140024886,140000092,106,37786,7143,1561,33092,29,10585,1897,201,7883,16,5840,736,55,2610,151,54211,9776,1817,43585,5,491,,,1682,10,2708,,194,,,15,3393,,,1682,1,1,1,1,0,1,1,1,1,150,,7,12,38634,2057,28821,,604,14624
MCO,2018,140026410,140026279,76,27740,3935,668,24672,,,0,0,0,0,,61,61,0,76,27740,3996,729,24672,,2,1,8,38,,0,,0,,,1,2,1,8,38,1,1,1,0,0,1,0,0,0,,,,,6202,2269,6366,,2270,40
MCO,2018,140026709,140000415,6,2190,187,0,1304,26,9490,1767,178,5873,,,0,0,0,32,11680,1954,178,7177,,0,,,1,7,3298,,0,,,7,3298,,,1,,,,,,,,,,,,,,,,,,,
MCO,2018,150000024,150780047,15,5475,137,3,2433,0,0,0,0,0,0,0,0,0,0,15,5475,137,3,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
MCO,2018,150000032,150780088,71,25903,2640,135,22818,22,8030,1086,56,5156,15,5475,557,150,1544,108,39408,4283,341,29518,5,430,0,0,492,4,441,0,81,0,0,9,952,0,0,492,1,0,,1,0,0,0,0,0,,,,,11446,1178,21078,1,1012,874
MCO,2018,150000040,150780096,218,72242,11147,819,64170,60,21842,2962,172,13371,24,7849,1640,353,5328,302,101933,15749,1344,82869,20,1919,,,4216,12,2746,0,0,,,32,4665,,,4216,1,1,1,1,1,1,1,1,1,110,130,45,200,45968,6900,84301,46,20841,32625
MCO,2018,150000164,150780468,40,14600,1903,255,13720,,,0,0,0,,,0,0,0,40,14600,1903,255,13720,,0,,,41,,0,,0,,,,0,,,41,1,1,0,1,0,1,1,0,0,,,40,,2678,1694,13176,,1508,2076
MCO,2018,150000180,150780500,25,9125,434,28,6336,,,0,0,0,,,0,0,0,25,9125,434,28,6336,,0,,,0,,0,,0,,,,0,,,0,1,1,0,0,0,0,0,,0,,,,,855,,750,,,
MCO,2018,150780120,150000065,10,3650,364,0,1382,,,0,0,0,,,0,0,0,10,3650,364,0,1382,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,150780732,150000271,81,29565,1607,5,20350,129,47085,3476,91,14142,1,1,1,0,1,211,76651,5084,96,34493,4,5,,,16548,10,6444,1,4,,,15,6453,,,16548,,,,,,,,,,,,,,,,,,,
MCO,2018,160000170,160000204,8,2920,170,0,850,63,20223,3524,995,7422,,,0,0,0,71,23143,3694,995,8272,,0,,,0,32,6964,,0,,,32,6964,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,160000188,160000121,12,4380,237,6,3355,,,0,0,0,,,0,0,0,12,4380,237,6,3355,3,152,,,0,,0,,0,,,3,152,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,160000253,160000451,272,98072,18237,3156,76315,70,26624,4645,148,20190,25,9880,1859,100,7033,367,134576,24741,3404,103538,22,1557,,,21602,19,3941,0,0,,,41,5498,,,21602,1,0,1,1,1,1,1,1,1,105,105,,120,79437,5919,85677,815,17313,31394
MCO,2018,160000279,160000212,,,0,0,0,43,15695,1578,132,4915,,,0,0,0,43,15695,1578,132,4915,,0,,,0,23,4898,,0,,,23,4898,,,0,0,0,0,0,0,0,0,0,0,,,,,6370,,,,,
MCO,2018,160000303,160006037,53,19345,2560,308,17090,,,0,0,0,,,0,0,0,53,19345,2560,308,17090,4,145,,,3,,0,,0,,,4,145,,,3,1,0,0,1,1,1,1,0,0,,20,7,,7384,32,16036,,1547,344
MCO,2018,160000311,160000485,27,9855,2793,662,8828,,,0,0,0,,,0,0,0,27,9855,2793,662,8828,2,59,,,1,,0,,0,,,2,59,,,1,1,0,1,1,1,0,1,1,1,180,20,,80,7384,,25537,,,4974
MCO,2018,160000337,160000493,29,10585,2361,642,10530,,,0,0,0,,,0,0,0,29,10585,2361,642,10530,4,52,,,52,,0,,0,,,4,52,,,52,,,,,,,,,,,,,,5585,1077,16300,,1781,227
MCO,2018,160000360,160000519,10,3650,157,2,2356,,,0,0,0,,,0,0,0,10,3650,157,2,2356,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,160013207,160001632,24,8760,1818,69,9969,101,36865,3373,84,9675,40,14600,1064,0,4134,165,60225,6255,153,23778,16,3815,,,4486,35,8347,,116,,,51,12278,,,4486,,,,,,,,,,,,,,,,,,,
MCO,2018,160015368,160014411,93,32040,6585,1992,29905,,,0,0,0,15,5475,931,162,3019,108,37515,7516,2154,32924,10,767,,,2149,,0,,0,,,10,767,,,2149,1,1,0,1,1,1,1,0,1,,5,74,101,10674,2776,41553,,6323,2227
MCO,2018,170000038,170780050,69,25185,3569,309,23830,19,6935,1143,48,5899,,,0,0,0,88,32120,4712,357,29729,3,92,,,726,7,2085,1,16,,,11,2193,,,726,1,0,1,1,0,1,1,1,1,120,,50,90,21080,1145,28270,142,1192,42789
MCO,2018,170000079,170780142,11,4015,104,0,2158,,,0,0,0,,,0,0,0,11,4015,104,0,2158,1,38,,,0,,0,,0,,,1,38,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,170000087,170024194,423,149900,21575,1028,127175,113,35939,6602,267,34153,41,14373,3147,73,11977,577,200212,31324,1368,173305,20,3094,,,32354,30,6480,2,887,,,52,10461,,,32354,1,1,1,1,1,1,1,1,1,15,260,50,40,94541,6800,85981,1900,3391,28725
MCO,2018,170000095,170780167,65,23018,2688,288,20273,10,4397,821,59,2505,0,0,0,0,0,75,27415,3509,347,22778,6,500,0,0,91,6,816,0,0,0,0,12,1316,0,0,91,1,0,1,1,0,0,1,0,1,30,,,90,12450,405,17328,0,23,679
MCO,2018,170000103,170780175,234,81556,11849,1078,74661,78,25905,4661,404,20415,24,8760,1858,93,7090,336,116221,18368,1575,102166,9,412,2,330,44981,10,4176,,0,,,21,4588,2,330,44981,1,1,0,1,1,1,1,1,1,,,,,65626,12491,56329,529,10041,3679
